# 字段:yaml_file<TAB>product<TAB>url<TAB>r5_sdk_match<TAB>r5_sdk_fingerprints
# 来源:reports/focus-validate/finger-compare-r5/sdk-out.json.shard{0,1}
# 数据时间:2026-06-08;wufeng_product 是抓取源的标注,r5_sdk_match 是 v0.2.4 batch_compare 的实测
sslvpn_4.yaml	Array-SSL-VPN	https://121.36.107.210/prx/000/	False	
sslvpn_4.yaml	Array-SSL-VPN	https://rtc-stream-demo.meeting.shine.com.cn/prx/	False	
sslvpn_4.yaml	Array-SSL-VPN	https://220.249.41.23/prx/000/	False	
sslvpn_4.yaml	Array-SSL-VPN	https://ssh.hljgd.net/prod-api/	False	
sslvpn_4.yaml	Array-SSL-VPN	https://ssh.hljgd.net/register/	False	
sslvpn_4.yaml	Array-SSL-VPN	https://121.36.107.210/prx/	False	
sslvpn_4.yaml	Array-SSL-VPN	https://rtc-stream-demo.meeting.shine.com.cn/prx/000/	False	
sslvpn_4.yaml	Array-SSL-VPN	https://220.249.41.23:9443/prx/000/	False	
sslvpn_4.yaml	Array-SSL-VPN	https://avpn.unicompayment.com/prx/000/	False	
sslvpn_4.yaml	Array-SSL-VPN	https://ssh.hljgd.net/docs/	False	
iam.yaml	竹云-IAM	http://cmp.cctv.com/apis/	False	
iam.yaml	竹云-IAM	https://101.129.23.55/portal/	False	
iam.yaml	竹云-IAM	http://cms-auth.cctvnews.cctv.com/login/	False	
iam.yaml	竹云-IAM	http://101.129.23.74/	False	
iam.yaml	竹云-IAM	https://pan.cctv.cn/	False	
iam.yaml	竹云-IAM	https://cmp.cctv.cn/portal/	False	
iam.yaml	竹云-IAM	https://cmp.cctv.cn/api/	False	
iam.yaml	竹云-IAM	https://101.129.23.55/api/	False	
iam.yaml	竹云-IAM	http://cmp.cctv.com/portal/	False	
iam.yaml	竹云-IAM	https://101.129.23.74/	False	
goahead.yaml	Embedthis GoAhead	https://42.180.254.142:40443/	False	
goahead.yaml	Embedthis GoAhead	https://50.234.151.72/help/En/	False	
goahead.yaml	Embedthis GoAhead	https://12.7.30.110/help/	False	
goahead.yaml	Embedthis GoAhead	https://204.133.175.230/help/	False	
goahead.yaml	Embedthis GoAhead	https://128.92.162.180/help/	False	
goahead.yaml	Embedthis GoAhead	http://42.180.254.142:40080/	False	
goahead.yaml	Embedthis GoAhead	https://12.153.246.86/help/En/	False	
goahead.yaml	Embedthis GoAhead	https://12.155.60.9/help/En/	False	
goahead.yaml	Embedthis GoAhead	https://24.153.202.13/help/	False	
goahead.yaml	Embedthis GoAhead	https://12.148.90.238/help/	False	
haiyun.yaml	拓尔思-政府网站集约化	https://zwgk.guizhou.gov.cn/IGI/nbhd/register/	False	
haiyun.yaml	拓尔思-政府网站集约化	https://jkj.guizhou.gov.cn/IGI/nbhd/	False	
haiyun.yaml	拓尔思-政府网站集约化	https://whhly.guizhou.gov.cn/IGI/nbhd/	False	
haiyun.yaml	拓尔思-政府网站集约化	https://wsg.guizhou.gov.cn/IGI/opinion/	False	
haiyun.yaml	拓尔思-政府网站集约化	http://jyglj.guizhou.gov.cn/IGI/nbhd/	False	
haiyun.yaml	拓尔思-政府网站集约化	https://zwgk.guizhou.gov.cn/IGI/nbhd/solr/	False	
haiyun.yaml	拓尔思-政府网站集约化	http://yjj.guizhou.gov.cn/IGI/nbhd/	False	
haiyun.yaml	拓尔思-政府网站集约化	https://nyj.guizhou.gov.cn/IGI/nbhd/	False	
haiyun.yaml	拓尔思-政府网站集约化	https://wsg.guizhou.gov.cn/IGI/nbhd/	False	
haiyun.yaml	拓尔思-政府网站集约化	https://jr.guizhou.gov.cn/IGI/nbhd/	False	
springboot.yaml	SpringBoot	https://110.72.47.44:8000/view/	False	
springboot.yaml	SpringBoot	https://222.84.136.178:24001/portal/	True	springboot,springboot actuator
springboot.yaml	SpringBoot	http://www.glzyjn.com/gateway/	True	springboot actuator
springboot.yaml	SpringBoot	http://221.7.197.180:8060/api/	False	
springboot.yaml	SpringBoot	https://plat.sgmwsales.com/plat/	False	
springboot.yaml	SpringBoot	https://222.84.136.178/portal/	False	
springboot.yaml	SpringBoot	https://www.glzyjn.com/gateway/	True	springboot,springboot actuator
springboot.yaml	SpringBoot	http://wstzfw.swt.gxzf.gov.cn:8060/api/	False	
springboot.yaml	SpringBoot	http://219.159.80.134:9000/app/	False	
springboot.yaml	SpringBoot	https://219.159.80.134:9443/app/	True	springboot
actuator.yaml	SpringBoot Actuator	http://apollo.miaowatech.cn:8083/	True	springboot,springboot actuator
actuator.yaml	SpringBoot Actuator	http://jpom.miaowatech.cn:8180/	False	
actuator.yaml	SpringBoot Actuator	http://mq.miaowatech.cn:8082/	True	springboot,springboot actuator
actuator.yaml	SpringBoot Actuator	http://apollo.miaowatech.cn:8082/	True	springboot,springboot actuator
actuator.yaml	SpringBoot Actuator	http://claw.gp88.top:3048/	True	springboot actuator
actuator.yaml	SpringBoot Actuator	http://jpom.miaowatech.cn:8083/	True	springboot,springboot actuator
actuator.yaml	SpringBoot Actuator	http://apollo.miaowatech.cn:8180/	False	
actuator.yaml	SpringBoot Actuator	http://xjob.miaowatech.cn:8082/	True	springboot,springboot actuator
actuator.yaml	SpringBoot Actuator	http://jpom.miaowatech.cn:8082/	True	springboot,springboot actuator
actuator.yaml	SpringBoot Actuator	http://117.72.28.68:8083/	True	springboot,springboot actuator
